transaction_id,customer_number,transaction_month,product_id,product_name,unit_price,volume_units,sales_amount,promo_offer
5bca34e3-0c49-4027-8964-38a42bc918d1,22528274,2023-03,P014,Fogg Perfume 50ml,128.73,6,772.38,Yes
5bca34e3-0c49-4027-8964-38a42bc918d1,22528274,2023-03,P033,Sunfeast Cookies 300g,55.63,2,111.26,Yes
d5047ff5-e784-4e26-9ae2-fd8e1c669fad,22528274,2023-03,P034,Santoor Soap 75g,570.86,6,3425.16,No
cdaf6e0c-7ac5-49a8-a1e7-7d2633e5f204,22528274,2023-03,P016,Kissan Jam 500g,134.54,6,807.24,No
cdaf6e0c-7ac5-49a8-a1e7-7d2633e5f204,22528274,2023-03,P033,Sunfeast Cookies 300g,67.08,1,67.08,No
cdaf6e0c-7ac5-49a8-a1e7-7d2633e5f204,22528274,2023-03,P010,Amul Butter 100g,433.6,4,1734.4,No
cdaf6e0c-7ac5-49a8-a1e7-7d2633e5f204,22528274,2023-03,P009,Lays Chips 200g,372.64,5,1863.2,No
7e89ec76-bbd5-46be-9f34-707577d6d513,55839354,2023-03,P027,Patanjali Aloe Vera Gel 100ml,143.81,9,1294.29,No
3f609049-a9e1-4cc8-bc4c-1e3c4bd5917b,55839354,2023-03,P040,Pepsi Cola 2L Bottle,280.89,8,2247.12,No
3f609049-a9e1-4cc8-bc4c-1e3c4bd5917b,55839354,2023-03,P036,Palmolive Shampoo 180ml,490.79,4,1963.16,No
84161ff5-9014-44b0-926f-2e4f13f45225,55839354,2023-03,P005,Tata Salt 1kg,90.26,3,270.78,Yes
84161ff5-9014-44b0-926f-2e4f13f45225,55839354,2023-03,P033,Sunfeast Cookies 300g,58.45,6,350.7,Yes
bd971634-cf29-419e-b327-602080cd205b,55839354,2023-03,P033,Sunfeast Cookies 300g,67.08,6,402.48,No
bd971634-cf29-419e-b327-602080cd205b,55839354,2023-03,P041,Amul Cheese Slice 400g,99.56,10,995.6,No
bd971634-cf29-419e-b327-602080cd205b,55839354,2023-03,P024,Horlicks Health Drink 500g,238.83,6,1432.98,No
bd971634-cf29-419e-b327-602080cd205b,55839354,2023-03,P021,Dettol Antiseptic 250ml,378.76,6,2272.56,No
bd971634-cf29-419e-b327-602080cd205b,55839354,2023-03,P030,Cadbury Dairy Milk 50g,56.48,5,282.4,No
64611de2-015c-4c1d-b0ab-5efed3aa53d6,55839354,2023-03,P041,Amul Cheese Slice 400g,99.56,7,696.92,No
64611de2-015c-4c1d-b0ab-5efed3aa53d6,55839354,2023-03,P010,Amul Butter 100g,433.6,8,3468.8,No
5ad13c55-86b0-4373-827b-7c8586f12d9d,49636134,2023-03,P028,Britannia Cheese 200g,323.11,1,323.11,No
5ad13c55-86b0-4373-827b-7c8586f12d9d,49636134,2023-03,P005,Tata Salt 1kg,118.93,2,237.86,No
5ad13c55-86b0-4373-827b-7c8586f12d9d,49636134,2023-03,P027,Patanjali Aloe Vera Gel 100ml,143.81,4,575.24,No
0b130ce1-897b-4ee7-b681-b01a9592b31b,49636134,2023-03,P019,Maggie Tomato Sauce 500g,276.21,7,1933.47,No
0b130ce1-897b-4ee7-b681-b01a9592b31b,49636134,2023-03,P009,Lays Chips 200g,372.64,7,2608.48,No
0b130ce1-897b-4ee7-b681-b01a9592b31b,49636134,2023-03,P021,Dettol Antiseptic 250ml,378.76,1,378.76,No
7a597974-9812-4127-b8ad-603bffc30189,49636134,2023-03,P022,Lifebuoy Soap 100g,109.51,7,766.57,No
7a597974-9812-4127-b8ad-603bffc30189,49636134,2023-03,P031,Real Juice 1Ltr,376.3,9,3386.7,No
7a597974-9812-4127-b8ad-603bffc30189,49636134,2023-03,P029,Tata Salt Iodised 1kg,367.68,1,367.68,No
7a597974-9812-4127-b8ad-603bffc30189,49636134,2023-03,P038,Catch Spices Mixed 50g,85.67,1,85.67,No
e8e9028e-30f0-4bbb-a20d-96a6cec4a876,49636134,2023-03,P006,Maggi Masala Noodles 4 pack,118.92,5,594.6,No
e8e9028e-30f0-4bbb-a20d-96a6cec4a876,49636134,2023-03,P009,Lays Chips 200g,372.64,7,2608.48,No
e8e9028e-30f0-4bbb-a20d-96a6cec4a876,49636134,2023-03,P017,Nestle Milk Powder 500g,203.42,2,406.84,No
a7b50e10-8c5d-4f8a-a1e2-1e48c2a9d887,80690033,2023-03,P012,Godrej Shampoo 200ml,582.85,5,2914.25,No
a7b50e10-8c5d-4f8a-a1e2-1e48c2a9d887,80690033,2023-03,P015,Parle-G Biscuits 500g,133.64,5,668.2,No
a7b50e10-8c5d-4f8a-a1e2-1e48c2a9d887,80690033,2023-03,P037,Vim Dishwash Bar 200g,203.63,2,407.26,No
333fb036-3aa9-457b-bb4d-6590076b2b95,80690033,2023-03,P016,Kissan Jam 500g,107.95,1,107.95,Yes
333fb036-3aa9-457b-bb4d-6590076b2b95,80690033,2023-03,P011,Brooke Bond Tea 1kg,30.85,10,308.5,Yes
333fb036-3aa9-457b-bb4d-6590076b2b95,80690033,2023-03,P010,Amul Butter 100g,350.59,5,1752.95,Yes
2251adf7-63eb-4a65-b651-e55212e34602,80690033,2023-03,P001,Basmati Rice 2kg Pack,183.75,4,735.0,Yes
3ccb38c9-c166-47b6-a168-456fc850d989,70672077,2023-03,P025,Tang Orange Powder 1kg,289.96,7,2029.72,No
3ccb38c9-c166-47b6-a168-456fc850d989,70672077,2023-03,P036,Palmolive Shampoo 180ml,490.79,2,981.58,No
3ccb38c9-c166-47b6-a168-456fc850d989,70672077,2023-03,P026,Kellogg's Corn Flakes 500g,477.55,6,2865.3,No
3ccb38c9-c166-47b6-a168-456fc850d989,70672077,2023-03,P011,Brooke Bond Tea 1kg,41.73,8,333.84,No
3ccb38c9-c166-47b6-a168-456fc850d989,70672077,2023-03,P012,Godrej Shampoo 200ml,582.85,7,4079.95,No
95ad8321-1834-4bb1-a1de-ae990d1c59fb,70672077,2023-03,P001,Basmati Rice 2kg Pack,243.49,7,1704.43,No
95ad8321-1834-4bb1-a1de-ae990d1c59fb,70672077,2023-03,P028,Britannia Cheese 200g,323.11,8,2584.88,No
95ad8321-1834-4bb1-a1de-ae990d1c59fb,70672077,2023-03,P037,Vim Dishwash Bar 200g,203.63,1,203.63,No
cd455321-923b-427a-ab4e-8340f54e1cf2,70672077,2023-03,P016,Kissan Jam 500g,106.18,3,318.54,Yes
cd455321-923b-427a-ab4e-8340f54e1cf2,70672077,2023-03,P041,Amul Cheese Slice 400g,77.75,6,466.5,Yes
cd455321-923b-427a-ab4e-8340f54e1cf2,70672077,2023-03,P018,Ariel Washing Powder 2kg,241.49,2,482.98,Yes
ec902d2e-20c0-4497-9f83-4890aa4ac583,70672077,2023-03,P002,Pepsodent Combo Pack,571.91,2,1143.82,No
ec902d2e-20c0-4497-9f83-4890aa4ac583,70672077,2023-03,P028,Britannia Cheese 200g,323.11,2,646.22,No
ec902d2e-20c0-4497-9f83-4890aa4ac583,70672077,2023-03,P031,Real Juice 1Ltr,376.3,7,2634.1,No
ec902d2e-20c0-4497-9f83-4890aa4ac583,70672077,2023-03,P026,Kellogg's Corn Flakes 500g,477.55,9,4297.95,No
ec902d2e-20c0-4497-9f83-4890aa4ac583,70672077,2023-03,P001,Basmati Rice 2kg Pack,243.49,8,1947.92,No
2b0a18cc-5312-4be7-a6c0-61d334abb5bd,70672077,2023-03,P040,Pepsi Cola 2L Bottle,217.64,5,1088.2,Yes
2b0a18cc-5312-4be7-a6c0-61d334abb5bd,70672077,2023-03,P036,Palmolive Shampoo 180ml,351.91,5,1759.55,Yes
8301bf89-64fb-4385-af46-0e293bfb549e,39605691,2023-03,P032,Nescafe Coffee 100g,127.2,7,890.4,No
8301bf89-64fb-4385-af46-0e293bfb549e,39605691,2023-03,P005,Tata Salt 1kg,118.93,6,713.58,No
8301bf89-64fb-4385-af46-0e293bfb549e,39605691,2023-03,P020,Tata Tea Gold 500g,196.0,1,196.0,No
8301bf89-64fb-4385-af46-0e293bfb549e,39605691,2023-03,P039,Harpic Toilet Cleaner 500ml,420.01,10,4200.1,No
60839a96-9d09-40f8-a20a-be8bd82f2a39,39605691,2023-03,P041,Amul Cheese Slice 400g,99.56,6,597.36,No
905144ae-6176-42c0-925f-9b271bf6cb68,39605691,2023-03,P026,Kellogg's Corn Flakes 500g,477.55,1,477.55,No
4518c273-cbd4-456d-9f05-3bbb2deeea8a,39605691,2023-03,P037,Vim Dishwash Bar 200g,203.63,4,814.52,No
4518c273-cbd4-456d-9f05-3bbb2deeea8a,39605691,2023-03,P025,Tang Orange Powder 1kg,289.96,6,1739.76,No
4518c273-cbd4-456d-9f05-3bbb2deeea8a,39605691,2023-03,P032,Nescafe Coffee 100g,127.2,3,381.6,No
4518c273-cbd4-456d-9f05-3bbb2deeea8a,39605691,2023-03,P017,Nestle Milk Powder 500g,203.42,4,813.68,No
b7e5528d-92ff-4c3b-8ab4-c20414fd58ae,39605691,2023-03,P036,Palmolive Shampoo 180ml,419.06,2,838.12,Yes
b7e5528d-92ff-4c3b-8ab4-c20414fd58ae,39605691,2023-03,P012,Godrej Shampoo 200ml,426.02,4,1704.08,Yes
51928aa6-448e-4660-9a87-e6f8d5b04f29,95129059,2023-03,P019,Maggie Tomato Sauce 500g,221.74,10,2217.4,Yes
51928aa6-448e-4660-9a87-e6f8d5b04f29,95129059,2023-03,P024,Horlicks Health Drink 500g,176.89,5,884.45,Yes
7dc7ab54-6e06-4d92-923d-581d3e890c43,95129059,2023-03,P018,Ariel Washing Powder 2kg,329.11,3,987.33,No
7dc7ab54-6e06-4d92-923d-581d3e890c43,95129059,2023-03,P008,Red Label Tea 250g,523.72,9,4713.48,No
7dc7ab54-6e06-4d92-923d-581d3e890c43,95129059,2023-03,P026,Kellogg's Corn Flakes 500g,477.55,8,3820.4,No
7dc7ab54-6e06-4d92-923d-581d3e890c43,95129059,2023-03,P002,Pepsodent Combo Pack,571.91,8,4575.28,No
1b3c886b-7d96-46b5-a093-9a1a362ce12c,84474699,2023-03,P021,Dettol Antiseptic 250ml,271.47,9,2443.23,Yes
1b3c886b-7d96-46b5-a093-9a1a362ce12c,84474699,2023-03,P019,Maggie Tomato Sauce 500g,242.45,9,2182.05,Yes
1b3c886b-7d96-46b5-a093-9a1a362ce12c,84474699,2023-03,P009,Lays Chips 200g,272.23,2,544.46,Yes
1b3c886b-7d96-46b5-a093-9a1a362ce12c,84474699,2023-03,P025,Tang Orange Powder 1kg,214.89,5,1074.45,Yes
eac0ac5f-3590-4eb0-b825-15cb44365518,84474699,2023-03,P008,Red Label Tea 250g,523.72,6,3142.32,No
eac0ac5f-3590-4eb0-b825-15cb44365518,84474699,2023-03,P016,Kissan Jam 500g,134.54,3,403.62,No
eac0ac5f-3590-4eb0-b825-15cb44365518,84474699,2023-03,P024,Horlicks Health Drink 500g,238.83,5,1194.15,No
eac0ac5f-3590-4eb0-b825-15cb44365518,84474699,2023-03,P013,Dove Soap 75g,504.49,9,4540.41,No
1b28c90c-00eb-4cc9-8fb6-5b1559c8ed0a,84474699,2023-03,P008,Red Label Tea 250g,425.23,10,4252.3,Yes
1b28c90c-00eb-4cc9-8fb6-5b1559c8ed0a,84474699,2023-03,P009,Lays Chips 200g,329.21,3,987.63,Yes
1b28c90c-00eb-4cc9-8fb6-5b1559c8ed0a,84474699,2023-03,P013,Dove Soap 75g,357.23,2,714.46,Yes
51f04ca5-2931-469a-823e-95fb2d59fe6b,84474699,2023-03,P004,Surf Excel Detergent 1kg,371.24,2,742.48,No
9c3a2340-0908-4d56-9d5c-a0b55b47c66e,84474699,2023-03,P035,Milky Mist Paneer 200g,580.41,7,4062.87,No
20883056-e2ef-4c76-9f32-1efb191e0e84,19231824,2023-03,P033,Sunfeast Cookies 300g,67.08,7,469.56,No
050400d3-9a30-4033-af18-15cbf6c6811d,19231824,2023-03,P031,Real Juice 1Ltr,376.3,1,376.3,No
050400d3-9a30-4033-af18-15cbf6c6811d,19231824,2023-03,P015,Parle-G Biscuits 500g,133.64,4,534.56,No
050400d3-9a30-4033-af18-15cbf6c6811d,19231824,2023-03,P022,Lifebuoy Soap 100g,109.51,10,1095.1,No
050400d3-9a30-4033-af18-15cbf6c6811d,19231824,2023-03,P004,Surf Excel Detergent 1kg,371.24,10,3712.4,No
98870851-81b3-4183-9ee6-7b6aedb76278,19231824,2023-03,P010,Amul Butter 100g,433.6,2,867.2,No
98870851-81b3-4183-9ee6-7b6aedb76278,19231824,2023-03,P027,Patanjali Aloe Vera Gel 100ml,143.81,7,1006.67,No
2f27b679-a199-4404-aaaf-78751c780763,95172142,2023-03,P036,Palmolive Shampoo 180ml,490.79,2,981.58,No
2f27b679-a199-4404-aaaf-78751c780763,95172142,2023-03,P033,Sunfeast Cookies 300g,67.08,3,201.24,No
2f27b679-a199-4404-aaaf-78751c780763,95172142,2023-03,P005,Tata Salt 1kg,118.93,2,237.86,No
b61dcfae-2345-40e2-ae5d-41d816f48909,95172142,2023-03,P005,Tata Salt 1kg,118.93,3,356.79,No
b61dcfae-2345-40e2-ae5d-41d816f48909,95172142,2023-03,P018,Ariel Washing Powder 2kg,329.11,2,658.22,No
93ece295-f3b6-4916-9e81-8ec22c452822,49046805,2023-03,P006,Maggi Masala Noodles 4 pack,118.92,5,594.6,No
93ece295-f3b6-4916-9e81-8ec22c452822,49046805,2023-03,P033,Sunfeast Cookies 300g,67.08,6,402.48,No
93ece295-f3b6-4916-9e81-8ec22c452822,49046805,2023-03,P019,Maggie Tomato Sauce 500g,276.21,1,276.21,No
93ece295-f3b6-4916-9e81-8ec22c452822,49046805,2023-03,P011,Brooke Bond Tea 1kg,41.73,5,208.65,No
93ece295-f3b6-4916-9e81-8ec22c452822,49046805,2023-03,P037,Vim Dishwash Bar 200g,203.63,10,2036.3,No
68c45a40-f0d4-45aa-9359-d635440980f4,49046805,2023-03,P017,Nestle Milk Powder 500g,203.42,7,1423.94,No
bb417a22-29ca-4635-a42b-444f006e9b8d,49046805,2023-03,P022,Lifebuoy Soap 100g,87.19,7,610.33,Yes
bb417a22-29ca-4635-a42b-444f006e9b8d,49046805,2023-03,P038,Catch Spices Mixed 50g,64.89,3,194.67,Yes
bb417a22-29ca-4635-a42b-444f006e9b8d,49046805,2023-03,P030,Cadbury Dairy Milk 50g,46.46,3,139.38,Yes
515d021a-3738-4e86-896b-ace7291ae7b8,6739901,2023-03,P009,Lays Chips 200g,372.64,9,3353.76,No
f010e402-6d84-412d-8806-ea82b863c16c,6739901,2023-03,P012,Godrej Shampoo 200ml,582.85,6,3497.1,No
f010e402-6d84-412d-8806-ea82b863c16c,6739901,2023-03,P013,Dove Soap 75g,504.49,9,4540.41,No
f010e402-6d84-412d-8806-ea82b863c16c,6739901,2023-03,P035,Milky Mist Paneer 200g,580.41,4,2321.64,No
323a2a08-674a-4007-8d9f-fb1488380c19,6739901,2023-03,P006,Maggi Masala Noodles 4 pack,118.92,6,713.52,No
323a2a08-674a-4007-8d9f-fb1488380c19,6739901,2023-03,P031,Real Juice 1Ltr,376.3,4,1505.2,No
b8678bc2-ccfe-494f-b11a-5bffc3d7edee,6739901,2023-03,P032,Nescafe Coffee 100g,127.2,6,763.2,No
b8678bc2-ccfe-494f-b11a-5bffc3d7edee,6739901,2023-03,P005,Tata Salt 1kg,118.93,1,118.93,No
b8678bc2-ccfe-494f-b11a-5bffc3d7edee,6739901,2023-03,P013,Dove Soap 75g,504.49,10,5044.9,No
e6b16a46-f4fc-4819-9ae2-ee88617bb664,91738454,2023-03,P020,Tata Tea Gold 500g,196.0,1,196.0,No
e6b16a46-f4fc-4819-9ae2-ee88617bb664,91738454,2023-03,P041,Amul Cheese Slice 400g,99.56,8,796.48,No
e6b16a46-f4fc-4819-9ae2-ee88617bb664,91738454,2023-03,P018,Ariel Washing Powder 2kg,329.11,10,3291.1,No
e6b16a46-f4fc-4819-9ae2-ee88617bb664,91738454,2023-03,P023,Cinthol Soap 100g,196.52,10,1965.2,No
e6b16a46-f4fc-4819-9ae2-ee88617bb664,91738454,2023-03,P021,Dettol Antiseptic 250ml,378.76,10,3787.6,No
d64d430e-f0a5-4122-ba07-4ef6135f3b45,91738454,2023-03,P005,Tata Salt 1kg,94.67,1,94.67,Yes
d2c171cd-39ef-41ec-a656-94619e906d72,91738454,2023-03,P007,Colgate Toothpaste 150g,63.11,7,441.77,No
a30490f3-4e0e-496c-9409-f9ba161fe313,91738454,2023-03,P014,Fogg Perfume 50ml,129.83,7,908.81,Yes
4398ff1a-ccb7-49a9-833f-54035a2b4591,67410690,2023-03,P002,Pepsodent Combo Pack,571.91,4,2287.64,No
1d818e23-372e-4fb6-80cd-d32da9391753,67410690,2023-03,P041,Amul Cheese Slice 400g,73.05,9,657.45,Yes
1d818e23-372e-4fb6-80cd-d32da9391753,67410690,2023-03,P013,Dove Soap 75g,439.22,4,1756.88,Yes
1d818e23-372e-4fb6-80cd-d32da9391753,67410690,2023-03,P025,Tang Orange Powder 1kg,252.91,6,1517.46,Yes
42afa35a-9ba6-4ce1-a922-9d6cafb27dff,67410690,2023-03,P026,Kellogg's Corn Flakes 500g,477.55,3,1432.65,No
42afa35a-9ba6-4ce1-a922-9d6cafb27dff,67410690,2023-03,P041,Amul Cheese Slice 400g,99.56,5,497.8,No
42afa35a-9ba6-4ce1-a922-9d6cafb27dff,67410690,2023-03,P039,Harpic Toilet Cleaner 500ml,420.01,6,2520.06,No
0f0cb64f-766f-477f-a6aa-fb3bc2a1ce3f,67410690,2023-03,P013,Dove Soap 75g,504.49,6,3026.94,No
0f0cb64f-766f-477f-a6aa-fb3bc2a1ce3f,67410690,2023-03,P015,Parle-G Biscuits 500g,133.64,10,1336.4,No
0f0cb64f-766f-477f-a6aa-fb3bc2a1ce3f,67410690,2023-03,P004,Surf Excel Detergent 1kg,371.24,9,3341.16,No
0f0cb64f-766f-477f-a6aa-fb3bc2a1ce3f,67410690,2023-03,P011,Brooke Bond Tea 1kg,41.73,5,208.65,No
baf1fce9-92e5-41ae-874d-c3b68ddb0f62,61606258,2023-03,P004,Surf Excel Detergent 1kg,371.24,8,2969.92,No
baf1fce9-92e5-41ae-874d-c3b68ddb0f62,61606258,2023-03,P006,Maggi Masala Noodles 4 pack,118.92,7,832.44,No
baf1fce9-92e5-41ae-874d-c3b68ddb0f62,61606258,2023-03,P033,Sunfeast Cookies 300g,67.08,10,670.8,No
baf1fce9-92e5-41ae-874d-c3b68ddb0f62,61606258,2023-03,P010,Amul Butter 100g,433.6,1,433.6,No
e928c70d-3d62-4d29-8019-0be05875582a,61606258,2023-03,P016,Kissan Jam 500g,134.54,7,941.78,No
e928c70d-3d62-4d29-8019-0be05875582a,61606258,2023-03,P038,Catch Spices Mixed 50g,85.67,8,685.36,No
e928c70d-3d62-4d29-8019-0be05875582a,61606258,2023-03,P031,Real Juice 1Ltr,376.3,6,2257.8,No
e928c70d-3d62-4d29-8019-0be05875582a,61606258,2023-03,P012,Godrej Shampoo 200ml,582.85,10,5828.5,No
7ce63b7a-486f-455b-b9e7-a02e282d325c,61606258,2023-03,P013,Dove Soap 75g,504.49,7,3531.43,No
7ce63b7a-486f-455b-b9e7-a02e282d325c,61606258,2023-03,P022,Lifebuoy Soap 100g,109.51,3,328.53,No
7ce63b7a-486f-455b-b9e7-a02e282d325c,61606258,2023-03,P021,Dettol Antiseptic 250ml,378.76,4,1515.04,No
7ce63b7a-486f-455b-b9e7-a02e282d325c,61606258,2023-03,P018,Ariel Washing Powder 2kg,329.11,7,2303.77,No
cca56aa9-d54b-43f1-a196-830e88bba020,61606258,2023-03,P020,Tata Tea Gold 500g,196.0,1,196.0,No
cca56aa9-d54b-43f1-a196-830e88bba020,61606258,2023-03,P034,Santoor Soap 75g,570.86,6,3425.16,No
cca56aa9-d54b-43f1-a196-830e88bba020,61606258,2023-03,P019,Maggie Tomato Sauce 500g,276.21,7,1933.47,No
cca56aa9-d54b-43f1-a196-830e88bba020,61606258,2023-03,P032,Nescafe Coffee 100g,127.2,4,508.8,No
1970a5d2-0937-4681-a9b2-18b8949cee5a,76194936,2023-03,P032,Nescafe Coffee 100g,127.2,7,890.4,No
1970a5d2-0937-4681-a9b2-18b8949cee5a,76194936,2023-03,P001,Basmati Rice 2kg Pack,243.49,7,1704.43,No
97952e5d-c009-4486-afe6-5e6d35c20fbe,76194936,2023-03,P034,Santoor Soap 75g,570.86,2,1141.72,No
97952e5d-c009-4486-afe6-5e6d35c20fbe,76194936,2023-03,P015,Parle-G Biscuits 500g,133.64,1,133.64,No
8aa6d073-fdad-4b87-ac3c-5e562e5d479c,76194936,2023-03,P035,Milky Mist Paneer 200g,452.47,9,4072.23,Yes
8aa6d073-fdad-4b87-ac3c-5e562e5d479c,76194936,2023-03,P010,Amul Butter 100g,331.19,9,2980.71,Yes
88b2a832-1bd4-4a54-bb0a-83ab1f72b8a5,76194936,2023-03,P019,Maggie Tomato Sauce 500g,276.21,2,552.42,No
88b2a832-1bd4-4a54-bb0a-83ab1f72b8a5,76194936,2023-03,P025,Tang Orange Powder 1kg,289.96,2,579.92,No
88b2a832-1bd4-4a54-bb0a-83ab1f72b8a5,76194936,2023-03,P014,Fogg Perfume 50ml,151.03,10,1510.3,No
88b2a832-1bd4-4a54-bb0a-83ab1f72b8a5,76194936,2023-03,P035,Milky Mist Paneer 200g,580.41,6,3482.46,No
5bfe3a9d-e8e5-4610-b6a3-98aa5f19e5a2,76194936,2023-03,P011,Brooke Bond Tea 1kg,41.73,9,375.57,No
5bfe3a9d-e8e5-4610-b6a3-98aa5f19e5a2,76194936,2023-03,P007,Colgate Toothpaste 150g,63.11,9,567.99,No
5bfe3a9d-e8e5-4610-b6a3-98aa5f19e5a2,76194936,2023-03,P014,Fogg Perfume 50ml,151.03,9,1359.27,No
6f2622d3-da81-4c15-99b8-2297c103d660,10720910,2023-03,P031,Real Juice 1Ltr,376.3,4,1505.2,No
6f2622d3-da81-4c15-99b8-2297c103d660,10720910,2023-03,P006,Maggi Masala Noodles 4 pack,118.92,10,1189.2,No
6f2622d3-da81-4c15-99b8-2297c103d660,10720910,2023-03,P013,Dove Soap 75g,504.49,10,5044.9,No
6f2622d3-da81-4c15-99b8-2297c103d660,10720910,2023-03,P025,Tang Orange Powder 1kg,289.96,8,2319.68,No
02c92500-162c-4c54-9e70-3c0d4e7cc645,10720910,2023-03,P026,Kellogg's Corn Flakes 500g,477.55,7,3342.85,No
15115e8b-127e-4667-8183-99992c2d9770,10720910,2023-03,P019,Maggie Tomato Sauce 500g,276.21,2,552.42,No
15115e8b-127e-4667-8183-99992c2d9770,10720910,2023-03,P013,Dove Soap 75g,504.49,6,3026.94,No
15115e8b-127e-4667-8183-99992c2d9770,10720910,2023-03,P006,Maggi Masala Noodles 4 pack,118.92,4,475.68,No
15115e8b-127e-4667-8183-99992c2d9770,10720910,2023-03,P029,Tata Salt Iodised 1kg,367.68,4,1470.72,No
15115e8b-127e-4667-8183-99992c2d9770,10720910,2023-03,P001,Basmati Rice 2kg Pack,243.49,3,730.47,No
24aec1f7-5e6c-4095-a7d6-b9bb7d24fa80,36742862,2023-03,P011,Brooke Bond Tea 1kg,29.28,9,263.52,Yes
24aec1f7-5e6c-4095-a7d6-b9bb7d24fa80,36742862,2023-03,P021,Dettol Antiseptic 250ml,294.93,3,884.79,Yes
24aec1f7-5e6c-4095-a7d6-b9bb7d24fa80,36742862,2023-03,P006,Maggi Masala Noodles 4 pack,101.1,3,303.3,Yes
24aec1f7-5e6c-4095-a7d6-b9bb7d24fa80,36742862,2023-03,P034,Santoor Soap 75g,470.07,1,470.07,Yes
d0dc4713-2513-4288-a1c8-c16cdbb85917,36742862,2023-03,P037,Vim Dishwash Bar 200g,203.63,8,1629.04,No
870ef31b-8150-40b7-8de8-7f892b380af1,36742862,2023-03,P012,Godrej Shampoo 200ml,582.85,1,582.85,No
870ef31b-8150-40b7-8de8-7f892b380af1,36742862,2023-03,P010,Amul Butter 100g,433.6,4,1734.4,No
870ef31b-8150-40b7-8de8-7f892b380af1,36742862,2023-03,P017,Nestle Milk Powder 500g,203.42,1,203.42,No
870ef31b-8150-40b7-8de8-7f892b380af1,36742862,2023-03,P025,Tang Orange Powder 1kg,289.96,1,289.96,No
e882e200-cbe4-46d1-8326-96a757063420,36742862,2023-03,P038,Catch Spices Mixed 50g,85.67,4,342.68,No
e882e200-cbe4-46d1-8326-96a757063420,36742862,2023-03,P020,Tata Tea Gold 500g,196.0,1,196.0,No
e882e200-cbe4-46d1-8326-96a757063420,36742862,2023-03,P040,Pepsi Cola 2L Bottle,280.89,4,1123.56,No
537250b5-57b9-4aa6-857d-4c7178f95c04,36742862,2023-03,P025,Tang Orange Powder 1kg,289.96,9,2609.64,No
537250b5-57b9-4aa6-857d-4c7178f95c04,36742862,2023-03,P031,Real Juice 1Ltr,376.3,2,752.6,No
2339f2de-465c-4cb1-8531-13362c3871e1,36437415,2023-03,P006,Maggi Masala Noodles 4 pack,118.92,4,475.68,No
2339f2de-465c-4cb1-8531-13362c3871e1,36437415,2023-03,P031,Real Juice 1Ltr,376.3,3,1128.9,No
2339f2de-465c-4cb1-8531-13362c3871e1,36437415,2023-03,P040,Pepsi Cola 2L Bottle,280.89,8,2247.12,No
73eb8335-0e6a-4c82-b9c9-a5e041f520e2,36437415,2023-03,P028,Britannia Cheese 200g,251.24,1,251.24,Yes
73eb8335-0e6a-4c82-b9c9-a5e041f520e2,36437415,2023-03,P023,Cinthol Soap 100g,166.51,4,666.04,Yes
73eb8335-0e6a-4c82-b9c9-a5e041f520e2,36437415,2023-03,P009,Lays Chips 200g,298.47,5,1492.35,Yes
01502ef6-9e85-4e91-b7fa-6e2c1c9c55fe,35293078,2023-03,P009,Lays Chips 200g,265.18,5,1325.9,Yes
98126318-376e-4527-b706-8ecbac05b830,35293078,2023-03,P029,Tata Salt Iodised 1kg,367.68,3,1103.04,No
98126318-376e-4527-b706-8ecbac05b830,35293078,2023-03,P008,Red Label Tea 250g,523.72,2,1047.44,No
3c35b50d-fbe2-4a5a-a798-3b6da6b5e3d1,76988659,2023-03,P026,Kellogg's Corn Flakes 500g,399.25,5,1996.25,Yes
6fa1b462-4f43-4296-b41d-a7d3d086b3be,76988659,2023-03,P032,Nescafe Coffee 100g,127.2,6,763.2,No
48256d64-1a65-467e-8476-727bc8f2cb0b,56275165,2023-03,P026,Kellogg's Corn Flakes 500g,477.55,9,4297.95,No
48256d64-1a65-467e-8476-727bc8f2cb0b,56275165,2023-03,P041,Amul Cheese Slice 400g,99.56,3,298.68,No
48256d64-1a65-467e-8476-727bc8f2cb0b,56275165,2023-03,P034,Santoor Soap 75g,570.86,9,5137.74,No
48256d64-1a65-467e-8476-727bc8f2cb0b,56275165,2023-03,P030,Cadbury Dairy Milk 50g,56.48,8,451.84,No
ac020380-adf0-430b-8ae4-910ac3a03c8d,56275165,2023-03,P030,Cadbury Dairy Milk 50g,56.48,10,564.8,No
db283720-c782-4085-8605-f0cb024de516,56275165,2023-03,P010,Amul Butter 100g,325.77,3,977.31,Yes
db283720-c782-4085-8605-f0cb024de516,56275165,2023-03,P020,Tata Tea Gold 500g,137.22,6,823.32,Yes
db283720-c782-4085-8605-f0cb024de516,56275165,2023-03,P013,Dove Soap 75g,442.91,5,2214.55,Yes
db283720-c782-4085-8605-f0cb024de516,56275165,2023-03,P028,Britannia Cheese 200g,247.38,8,1979.04,Yes
c9f95a2f-980c-407b-95a7-e7fd69b980ae,56275165,2023-03,P024,Horlicks Health Drink 500g,238.83,7,1671.81,No
c9f95a2f-980c-407b-95a7-e7fd69b980ae,56275165,2023-03,P016,Kissan Jam 500g,134.54,4,538.16,No
98b3faf8-711e-4196-9225-d9d0cd107daf,56275165,2023-03,P001,Basmati Rice 2kg Pack,243.49,3,730.47,No
